PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
4783,1212,98,1989,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1989,6,96,42009,TRUE,17,42009.29167
4784,1213,184,499,Shipping carton (Brown) 305x305x305mm,499,7,47.5,42009,TRUE,17,42009.29167
4785,1213,193,1346,Black and orange glass with care despatch tape 48mmx75m,1346,7,38.4,42009,TRUE,17,42009.29167
4786,1213,204,1628,Tape dispenser (Red),1628,7,170,42009,TRUE,17,42009.29167
4787,1214,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84,42009,TRUE,17,42009.29167
4788,1214,80,8,"""The Gu"" red shirt XML tag t-shirt (White) M",8,6,84,42009,TRUE,17,42009.29167
4789,1214,86,5,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",5,6,96,42009,TRUE,17,42009.29167
4790,1214,95,7,"""The Gu"" red shirt XML tag t-shirt (Black) XL",7,6,90,42009,TRUE,17,42009.29167
4791,1215,77,1978,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1978,6,84,42010,TRUE,4,42010.29167
4792,1215,78,1979,"""The Gu"" red shirt XML tag t-shirt (White) XS",1979,6,84,42010,TRUE,4,42010.29167
4793,1215,80,897,"""The Gu"" red shirt XML tag t-shirt (White) M",897,6,84,42010,TRUE,4,42010.29167
4794,1215,86,1994,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1994,6,96,42010,TRUE,4,42010.29167
4795,1215,95,1005,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1005,6,90,42010,TRUE,4,42010.29167
4796,1215,98,1986,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1986,6,96,42010,TRUE,4,42010.29167
4797,1216,184,506,Shipping carton (Brown) 305x305x305mm,506,7,47.5,42010,TRUE,4,42010.29167
4798,1216,193,1343,Black and orange glass with care despatch tape 48mmx75m,1343,7,38.4,42010,TRUE,4,42010.29167
4799,1216,204,1624,Tape dispenser (Red),1624,7,170,42010,TRUE,4,42010.29167
4800,1217,77,1985,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1985,6,84,42011,TRUE,16,42011.29167
4801,1217,78,1977,"""The Gu"" red shirt XML tag t-shirt (White) XS",1977,6,84,42011,TRUE,16,42011.29167
4802,1217,80,893,"""The Gu"" red shirt XML tag t-shirt (White) M",893,6,84,42011,TRUE,16,42011.29167
4803,1217,86,2006,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2006,6,96,42011,TRUE,16,42011.29167
4804,1217,95,1004,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1004,6,90,42011,TRUE,16,42011.29167
4805,1217,98,1984,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1984,6,96,42011,TRUE,16,42011.29167
4806,1218,184,507,Shipping carton (Brown) 305x305x305mm,507,7,47.5,42011,TRUE,16,42011.29167
4807,1218,193,1356,Black and orange glass with care despatch tape 48mmx75m,1356,7,38.4,42011,TRUE,16,42011.29167
4808,1218,204,1631,Tape dispenser (Red),1631,7,170,42011,TRUE,16,42011.29167
4809,1219,77,1983,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1983,6,84,42012,TRUE,7,42012.29167
4810,1219,78,1980,"""The Gu"" red shirt XML tag t-shirt (White) XS",1980,6,84,42012,TRUE,7,42012.29167
4811,1219,80,907,"""The Gu"" red shirt XML tag t-shirt (White) M",907,6,84,42012,TRUE,7,42012.29167
4812,1219,86,2012,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2012,6,96,42012,TRUE,7,42012.29167
4813,1219,95,1003,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1003,6,90,42012,TRUE,7,42012.29167
4814,1219,98,1993,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1993,6,96,42012,TRUE,7,42012.29167
4815,1220,184,513,Shipping carton (Brown) 305x305x305mm,513,7,47.5,42012,TRUE,7,42012.29167
4816,1220,193,1359,Black and orange glass with care despatch tape 48mmx75m,1359,7,38.4,42012,TRUE,7,42012.29167
4817,1220,204,1654,Tape dispenser (Red),1654,7,170,42012,TRUE,7,42012.29167
4818,1221,77,1981,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1981,6,84,42013,TRUE,6,42013.29167
4819,1221,78,1979,"""The Gu"" red shirt XML tag t-shirt (White) XS",1979,6,84,42013,TRUE,6,42013.29167
4820,1221,80,913,"""The Gu"" red shirt XML tag t-shirt (White) M",913,6,84,42013,TRUE,6,42013.29167
4821,1221,86,2014,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2014,6,96,42013,TRUE,6,42013.29167
4822,1221,95,1011,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1011,6,90,42013,TRUE,6,42013.29167
4823,1221,98,1996,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1996,6,96,42013,TRUE,6,42013.29167
4824,1222,184,510,Shipping carton (Brown) 305x305x305mm,510,7,47.5,42013,TRUE,6,42013.29167
4825,1222,193,1360,Black and orange glass with care despatch tape 48mmx75m,1360,7,38.4,42013,TRUE,6,42013.29167
4826,1222,204,1656,Tape dispenser (Red),1656,7,170,42013,TRUE,6,42013.29167
4827,1223,77,1988,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1988,6,84,42016,TRUE,16,42016.29167
4828,1223,78,1990,"""The Gu"" red shirt XML tag t-shirt (White) XS",1990,6,84,42016,TRUE,16,42016.29167
4829,1223,80,909,"""The Gu"" red shirt XML tag t-shirt (White) M",909,6,84,42016,TRUE,16,42016.29167
4830,1223,86,2017,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2017,6,96,42016,TRUE,16,42016.29167
4831,1223,95,1012,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1012,6,90,42016,TRUE,16,42016.29167
4832,1223,98,1994,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1994,6,96,42016,TRUE,16,42016.29167
4833,1224,184,510,Shipping carton (Brown) 305x305x305mm,510,7,47.5,42016,TRUE,16,42016.29167
4834,1224,193,1358,Black and orange glass with care despatch tape 48mmx75m,1358,7,38.4,42016,TRUE,16,42016.29167
4835,1224,204,1655,Tape dispenser (Red),1655,7,170,42016,TRUE,16,42016.29167
4836,1225,86,8,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",8,6,96,42016,TRUE,16,42016.29167
4837,1226,77,1985,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1985,6,84,42017,TRUE,19,42017.29167
4838,1226,78,1987,"""The Gu"" red shirt XML tag t-shirt (White) XS",1987,6,84,42017,TRUE,19,42017.29167
4839,1226,80,907,"""The Gu"" red shirt XML tag t-shirt (White) M",907,6,84,42017,TRUE,19,42017.29167
4840,1226,86,2024,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2024,6,96,42017,TRUE,19,42017.29167
4841,1226,95,1009,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1009,6,90,42017,TRUE,19,42017.29167
4842,1226,98,2006,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2006,6,96,42017,TRUE,19,42017.29167
4843,1227,184,504,Shipping carton (Brown) 305x305x305mm,504,7,47.5,42017,TRUE,19,42017.29167
4844,1227,193,1354,Black and orange glass with care despatch tape 48mmx75m,1354,7,38.4,42017,TRUE,19,42017.29167
4845,1227,204,1658,Tape dispenser (Red),1658,7,170,42017,TRUE,19,42017.29167
4846,1228,77,1983,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1983,6,84,42018,TRUE,16,42018.29167
4847,1228,78,1987,"""The Gu"" red shirt XML tag t-shirt (White) XS",1987,6,84,42018,TRUE,16,42018.29167
4848,1228,80,913,"""The Gu"" red shirt XML tag t-shirt (White) M",913,6,84,42018,TRUE,16,42018.29167
4849,1228,86,2031,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2031,6,96,42018,TRUE,16,42018.29167
4850,1228,95,1005,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1005,6,90,42018,TRUE,16,42018.29167
4851,1228,98,2004,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2004,6,96,42018,TRUE,16,42018.29167
4852,1229,184,505,Shipping carton (Brown) 305x305x305mm,505,7,47.5,42018,TRUE,16,42018.29167
4853,1229,193,1352,Black and orange glass with care despatch tape 48mmx75m,1352,7,38.4,42018,TRUE,16,42018.29167
4854,1229,204,1677,Tape dispenser (Red),1677,7,170,42018,TRUE,16,42018.29167
4855,1230,77,1984,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1984,6,84,42019,TRUE,4,42019.29167
4856,1230,78,1986,"""The Gu"" red shirt XML tag t-shirt (White) XS",1986,6,84,42019,TRUE,4,42019.29167
4857,1230,80,923,"""The Gu"" red shirt XML tag t-shirt (White) M",923,6,84,42019,TRUE,4,42019.29167
4858,1230,86,2039,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2039,6,96,42019,TRUE,4,42019.29167
4859,1230,95,1012,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1012,6,90,42019,TRUE,4,42019.29167
4860,1230,98,2005,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2005,6,96,42019,TRUE,4,42019.29167
4861,1231,184,513,Shipping carton (Brown) 305x305x305mm,513,7,47.5,42019,TRUE,4,42019.29167
4862,1231,193,1361,Black and orange glass with care despatch tape 48mmx75m,1361,7,38.4,42019,TRUE,4,42019.29167
4863,1231,204,1691,Tape dispenser (Red),1691,7,170,42019,TRUE,4,42019.29167
4864,1232,77,2001,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2001,6,84,42020,TRUE,20,42020.29167
4865,1232,78,1984,"""The Gu"" red shirt XML tag t-shirt (White) XS",1984,6,84,42020,TRUE,20,42020.29167
4866,1232,80,920,"""The Gu"" red shirt XML tag t-shirt (White) M",920,6,84,42020,TRUE,20,42020.29167
4867,1232,86,2037,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2037,6,96,42020,TRUE,20,42020.29167
4868,1232,95,1018,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1018,6,90,42020,TRUE,20,42020.29167
4869,1232,98,2016,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2016,6,96,42020,TRUE,20,42020.29167
4870,1233,184,516,Shipping carton (Brown) 305x305x305mm,516,7,47.5,42020,TRUE,20,42020.29167
4871,1233,193,1365,Black and orange glass with care despatch tape 48mmx75m,1365,7,38.4,42020,TRUE,20,42020.29167
4872,1233,204,1689,Tape dispenser (Red),1689,7,170,42020,TRUE,20,42020.29167
4873,1234,77,1999,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1999,6,84,42023,TRUE,15,42023.29167
4874,1234,78,1982,"""The Gu"" red shirt XML tag t-shirt (White) XS",1982,6,84,42023,TRUE,15,42023.29167
4875,1234,80,929,"""The Gu"" red shirt XML tag t-shirt (White) M",929,6,84,42023,TRUE,15,42023.29167
4876,1234,86,2044,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2044,6,96,42023,TRUE,15,42023.29167
4877,1234,95,1014,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1014,6,90,42023,TRUE,15,42023.29167
4878,1234,98,2014,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2014,6,96,42023,TRUE,15,42023.29167
4879,1235,184,516,Shipping carton (Brown) 305x305x305mm,516,7,47.5,42023,TRUE,15,42023.29167
4880,1235,193,1363,Black and orange glass with care despatch tape 48mmx75m,1363,7,38.4,42023,TRUE,15,42023.29167
4881,1235,204,1693,Tape dispenser (Red),1693,7,170,42023,TRUE,15,42023.29167
4882,1236,78,17,"""The Gu"" red shirt XML tag t-shirt (White) XS",17,6,84,42023,TRUE,15,42023.29167
4883,1237,77,2004,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2004,6,84,42024,TRUE,6,42024.29167
4884,1237,78,1998,"""The Gu"" red shirt XML tag t-shirt (White) XS",1998,6,84,42024,TRUE,6,42024.29167
4885,1237,80,923,"""The Gu"" red shirt XML tag t-shirt (White) M",923,6,84,42024,TRUE,6,42024.29167
4886,1237,86,2058,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2058,6,96,42024,TRUE,6,42024.29167
4887,1237,95,1011,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1011,6,90,42024,TRUE,6,42024.29167
4888,1237,98,2044,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2044,6,96,42024,TRUE,6,42024.29167
4889,1238,184,510,Shipping carton (Brown) 305x305x305mm,510,7,47.5,42024,TRUE,6,42024.29167
4890,1238,193,1359,Black and orange glass with care despatch tape 48mmx75m,1359,7,38.4,42024,TRUE,6,42024.29167
4891,1238,204,1689,Tape dispenser (Red),1689,7,170,42024,TRUE,6,42024.29167
4892,1239,77,2029,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2029,6,84,42025,TRUE,8,42025.29167
4893,1239,78,1997,"""The Gu"" red shirt XML tag t-shirt (White) XS",1997,6,84,42025,TRUE,8,42025.29167
4894,1239,80,922,"""The Gu"" red shirt XML tag t-shirt (White) M",922,6,84,42025,TRUE,8,42025.29167
4895,1239,86,2058,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2058,6,96,42025,TRUE,8,42025.29167
4896,1239,95,1011,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1011,6,90,42025,TRUE,8,42025.29167
4897,1239,98,2060,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2060,6,96,42025,TRUE,8,42025.29167
4898,1240,184,510,Shipping carton (Brown) 305x305x305mm,510,7,47.5,42025,TRUE,8,42025.29167
4899,1240,193,1359,Black and orange glass with care despatch tape 48mmx75m,1359,7,38.4,42025,TRUE,8,42025.29167
4900,1240,204,1687,Tape dispenser (Red),1687,7,170,42025,TRUE,8,42025.29167
4901,1241,77,2036,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2036,6,84,42026,TRUE,3,42026.29167
4902,1241,78,2011,"""The Gu"" red shirt XML tag t-shirt (White) XS",2011,6,84,42026,TRUE,3,42026.29167
4903,1241,80,918,"""The Gu"" red shirt XML tag t-shirt (White) M",918,6,84,42026,TRUE,3,42026.29167
4904,1241,86,2056,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2056,6,96,42026,TRUE,3,42026.29167
4905,1241,95,1017,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1017,6,90,42026,TRUE,3,42026.29167
4906,1241,98,2058,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2058,6,96,42026,TRUE,3,42026.29167
4907,1242,184,516,Shipping carton (Brown) 305x305x305mm,516,7,47.5,42026,TRUE,3,42026.29167
4908,1242,193,1357,Black and orange glass with care despatch tape 48mmx75m,1357,7,38.4,42026,TRUE,3,42026.29167
4909,1242,204,1685,Tape dispenser (Red),1685,7,170,42026,TRUE,3,42026.29167
4910,1243,77,2041,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2041,6,84,42027,TRUE,16,42027.29167
4911,1243,78,2013,"""The Gu"" red shirt XML tag t-shirt (White) XS",2013,6,84,42027,TRUE,16,42027.29167
4912,1243,80,933,"""The Gu"" red shirt XML tag t-shirt (White) M",933,6,84,42027,TRUE,16,42027.29167
4913,1243,86,2077,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2077,6,96,42027,TRUE,16,42027.29167
4914,1243,95,1013,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1013,6,90,42027,TRUE,16,42027.29167
4915,1243,98,2056,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2056,6,96,42027,TRUE,16,42027.29167
4916,1244,184,519,Shipping carton (Brown) 305x305x305mm,519,7,47.5,42027,TRUE,16,42027.29167
4917,1244,193,1357,Black and orange glass with care despatch tape 48mmx75m,1357,7,38.4,42027,TRUE,16,42027.29167
4918,1244,204,1689,Tape dispenser (Red),1689,7,170,42027,TRUE,16,42027.29167
4919,1245,77,2039,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2039,6,84,42030,TRUE,4,42030.29167
4920,1245,78,2011,"""The Gu"" red shirt XML tag t-shirt (White) XS",2011,6,84,42030,TRUE,4,42030.29167
4921,1245,80,929,"""The Gu"" red shirt XML tag t-shirt (White) M",929,6,84,42030,TRUE,4,42030.29167
4922,1245,86,2075,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2075,6,96,42030,TRUE,4,42030.29167
4923,1245,95,1009,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1009,6,90,42030,TRUE,4,42030.29167
4924,1245,98,2058,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2058,6,96,42030,TRUE,4,42030.29167
4925,1246,184,520,Shipping carton (Brown) 305x305x305mm,520,7,47.5,42030,TRUE,4,42030.29167
4926,1246,193,1355,Black and orange glass with care despatch tape 48mmx75m,1355,7,38.4,42030,TRUE,4,42030.29167
4927,1246,204,1703,Tape dispenser (Red),1703,7,170,42030,TRUE,4,42030.29167
4928,1247,77,5,"""The Gu"" red shirt XML tag t-shirt (White) XXS",5,6,84,42030,TRUE,4,42030.29167
4929,1247,86,7,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",7,6,96,42030,TRUE,4,42030.29167
4930,1248,184,11,Shipping carton (Brown) 305x305x305mm,11,7,47.5,42030,TRUE,4,42030.29167
4931,1248,204,8,Tape dispenser (Red),8,7,170,42030,TRUE,4,42030.29167
4932,1249,77,2061,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2061,6,84,42031,TRUE,9,42031.29167
4933,1249,78,2008,"""The Gu"" red shirt XML tag t-shirt (White) XS",2008,6,84,42031,TRUE,9,42031.29167
4934,1249,80,933,"""The Gu"" red shirt XML tag t-shirt (White) M",933,6,84,42031,TRUE,9,42031.29167
4935,1249,86,2080,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2080,6,96,42031,TRUE,9,42031.29167
4936,1249,95,1011,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1011,6,90,42031,TRUE,9,42031.29167
4937,1249,98,2054,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2054,6,96,42031,TRUE,9,42031.29167
4938,1250,184,528,Shipping carton (Brown) 305x305x305mm,528,7,47.5,42031,TRUE,9,42031.29167
4939,1250,193,1353,Black and orange glass with care despatch tape 48mmx75m,1353,7,38.4,42031,TRUE,9,42031.29167
4940,1250,204,1722,Tape dispenser (Red),1722,7,170,42031,TRUE,9,42031.29167
4941,1251,77,2065,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2065,6,84,42032,TRUE,9,42032.29167
4942,1251,78,2019,"""The Gu"" red shirt XML tag t-shirt (White) XS",2019,6,84,42032,TRUE,9,42032.29167
4943,1251,80,929,"""The Gu"" red shirt XML tag t-shirt (White) M",929,6,84,42032,TRUE,9,42032.29167
4944,1251,86,2087,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2087,6,96,42032,TRUE,9,42032.29167
4945,1251,95,1007,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1007,6,90,42032,TRUE,9,42032.29167
4946,1251,98,2069,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2069,6,96,42032,TRUE,9,42032.29167
4947,1252,184,534,Shipping carton (Brown) 305x305x305mm,534,7,47.5,42032,TRUE,9,42032.29167
4948,1252,193,1355,Black and orange glass with care despatch tape 48mmx75m,1355,7,38.4,42032,TRUE,9,42032.29167
4949,1252,204,1731,Tape dispenser (Red),1731,7,170,42032,TRUE,9,42032.29167
4950,1253,77,2073,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2073,6,84,42033,TRUE,4,42033.29167
4951,1253,78,2017,"""The Gu"" red shirt XML tag t-shirt (White) XS",2017,6,84,42033,TRUE,4,42033.29167
4952,1253,80,933,"""The Gu"" red shirt XML tag t-shirt (White) M",933,6,84,42033,TRUE,4,42033.29167
4953,1253,86,2095,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2095,6,96,42033,TRUE,4,42033.29167
4954,1253,95,1010,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1010,6,90,42033,TRUE,4,42033.29167
4955,1253,98,2067,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2067,6,96,42033,TRUE,4,42033.29167
4956,1254,184,548,Shipping carton (Brown) 305x305x305mm,548,7,47.5,42033,TRUE,4,42033.29167
4957,1254,193,1353,Black and orange glass with care despatch tape 48mmx75m,1353,7,38.4,42033,TRUE,4,42033.29167
4958,1254,204,1735,Tape dispenser (Red),1735,7,170,42033,TRUE,4,42033.29167
4959,1255,77,2078,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2078,6,84,42034,TRUE,19,42034.29167
4960,1255,78,2020,"""The Gu"" red shirt XML tag t-shirt (White) XS",2020,6,84,42034,TRUE,19,42034.29167
4961,1255,80,933,"""The Gu"" red shirt XML tag t-shirt (White) M",933,6,84,42034,TRUE,19,42034.29167
4962,1255,86,2103,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2103,6,96,42034,TRUE,19,42034.29167
4963,1255,95,1021,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1021,6,90,42034,TRUE,19,42034.29167
4964,1255,98,2069,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2069,6,96,42034,TRUE,19,42034.29167
4965,1256,184,552,Shipping carton (Brown) 305x305x305mm,552,7,47.5,42034,TRUE,19,42034.29167
4966,1256,193,1359,Black and orange glass with care despatch tape 48mmx75m,1359,7,38.4,42034,TRUE,19,42034.29167
4967,1256,204,1743,Tape dispenser (Red),1743,7,170,42034,TRUE,19,42034.29167
4968,1257,77,2083,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2083,6,84,42037,TRUE,16,42037.29167
4969,1257,78,2019,"""The Gu"" red shirt XML tag t-shirt (White) XS",2019,6,84,42037,TRUE,16,42037.29167
4970,1257,80,929,"""The Gu"" red shirt XML tag t-shirt (White) M",929,6,84,42037,TRUE,16,42037.29167
4971,1257,86,2101,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2101,6,96,42037,TRUE,16,42037.29167
4972,1257,95,1017,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1017,6,90,42037,TRUE,16,42037.29167
4973,1257,98,2079,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2079,6,96,42037,TRUE,16,42037.29167
4974,1258,184,549,Shipping carton (Brown) 305x305x305mm,549,7,47.5,42037,TRUE,16,42037.29167
4975,1258,193,1365,Black and orange glass with care despatch tape 48mmx75m,1365,7,38.4,42037,TRUE,16,42037.29167
4976,1258,204,1741,Tape dispenser (Red),1741,7,170,42037,TRUE,16,42037.29167
4977,1259,80,5,"""The Gu"" red shirt XML tag t-shirt (White) M",5,6,84,42037,TRUE,16,42037.29167
4978,1259,86,2,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2,6,96,42037,TRUE,16,42037.29167
4979,1259,98,10,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",10,6,96,42037,TRUE,16,42037.29167
4980,1260,193,7,Black and orange glass with care despatch tape 48mmx75m,7,7,38.4,42037,TRUE,16,42037.29167
4981,1260,204,1,Tape dispenser (Red),1,7,170,42037,TRUE,16,42037.29167
4982,1261,77,2079,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2079,6,84,42038,TRUE,14,42038.29167
4983,1261,78,2019,"""The Gu"" red shirt XML tag t-shirt (White) XS",2019,6,84,42038,TRUE,14,42038.29167
4984,1261,80,935,"""The Gu"" red shirt XML tag t-shirt (White) M",935,6,84,42038,TRUE,14,42038.29167
4985,1261,86,2111,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2111,6,96,42038,TRUE,14,42038.29167
4986,1261,95,1009,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1009,6,90,42038,TRUE,14,42038.29167
4987,1261,98,2087,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2087,6,96,42038,TRUE,14,42038.29167
4988,1262,184,547,Shipping carton (Brown) 305x305x305mm,547,7,47.5,42038,TRUE,14,42038.29167
4989,1262,193,1373,Black and orange glass with care despatch tape 48mmx75m,1373,7,38.4,42038,TRUE,14,42038.29167
4990,1262,204,1740,Tape dispenser (Red),1740,7,170,42038,TRUE,14,42038.29167
4991,1263,77,2086,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2086,6,84,42039,TRUE,6,42039.29167
4992,1263,78,2034,"""The Gu"" red shirt XML tag t-shirt (White) XS",2034,6,84,42039,TRUE,6,42039.29167
